rank,subject
10.631679737671698,mexico early monday trade
9.338710714076004,re dave samuel
11.765209400304979,origination schedule
8.563542233600414,article enron wsj
10.804808926117847,enrononline weekly public report november
1.5161191660492106,work eol budget figure asap also like continue discussion credit idea
9.559992904103398,board presentation revised
7.851075860045995,re update waterdesk
8.39513710470104,re fw origination schedule
8.86465604105086,good news ferc
8.294049737236657,enron mention
7.169284014653142,enron mention
8.56415744247132,re rawhide urgent
9.928349537207461,customer position
9.389356532751355,turbine disposition exposure mhi f w
8.525991791734167,fw total deal
8.895922389685863,trading track rotation
7.426953693443486,new incorporation
10.29455360571479,re private
10.57258252250399,re ena allocation budget
9.84518733525474,fw willis phillips
8.392925019878561,fw update meeting w edison recovery negative ctc claim
8.758392768219887,bibi email
7.9869814255759035,re astro baseball season ticket
9.467231879231447,firm eol gas gtcs
7.497244737655394,fw request
6.452565564934733,re
13.759705612285485,re wholesale retail power system
9.694666641627927,transwestern
9.816447015238772,hpl alternative
9.055730530249468,scorecard report ihi canfibre
11.287799755664622,prc contingency
9.309896563864507,fw guaranty list
11.525891301994045,re hart scott approval
11.026492531010556,el paso update
6.822328594591349,orig info
8.197584535013274,pluto meg update
6.503204160737928,re
8.164325037307428,fw mapping website
10.374500436704883,trade count
9.139832610971013,fw bingaman draft transparency amendment idea
8.738659708447964,brooklyn navy yard technical operational environmental due
19.445088513726603,re integration meeting
10.327306381736834,mark haedicke vacation
10.806100924297882,top customer xl
9.037477752422173,management committee offsite
9.677661115324874,gas customer
7.645338827352476,important announcement regarding document preservation
10.588310449618202,competitive analysis report u terrorism attack
7.52248369474149,bp amoco coral
8.3975911736815,elektro short position
12.12402399349042,california update
8.377981228437639,people energy board director
10.655021695738837,content
10.371125545620894,trade count
11.891047157128444,re willis phillips
10.690148332756479,east power hotlist
20.470180110034516,re newco
13.9859024472956,re high yield portfolio hedging
9.676646130437323,congentrix ca language
10.661576772237568,site status report qbr
7.3698338918760244,fw credit watch list week
8.826315359459661,fw north america physical volume
9.224931867078267,re legal risk brooklyn navy yard
6.909547036430192,fw real picture
7.674136268030801,fw master agreement
7.381219811899923,fw ee toronto
10.89121987153214,east power hot list
8.633013224350071,capital book
7.3347335052652225,nytimes com article enron paid retention bonus
6.923212950914873,absolute clarity
6.766718919921726,re could please password
8.759823777503286,site travel question
14.797196777262963,re fw tax reserve allegheny peakers
12.649963686793804,california update
11.19030527754165,wholesale power bi weekly update
9.460938122887544,united way update
8.23056951536209,fw ferc meeting summary
8.849216039706578,agreement update april
9.301110102557425,pastoria kern
12.347340915670372,california update
8.467908195200579,keyspan
7.411681563990528,louise kitchen fortune
7.218931963515545,competitive analysis update aftermath terrorist strike
7.678078485357966,slide chris gaskill
5.588530848650167,re erc vehicle
9.964668350934804,gtv weekly status update
10.207313514028339,inception document gtv ii phase ii
8.556668837337925,review disposed asset residual value potential
5.433705060365303,urg gas securitization agreement
9.61950957769162,fw marketing mw apel
8.55903367237009,enron mention
16.321703718098757,california pt
7.223054533756909,enron mention
6.017278194108472,cogentrix
9.962397173808544,re bob hall leslie reef
6.613601130811753,fedex field redskin football season
10.973574159254659,enron exchange article
7.608018810396309,caiso list market abuser
9.5928517518848,final allegheny press release price
8.338376434678132,fw tibco w k migration
9.224831779258174,la vega sale black hill
10.658011403648537,fw ee group
8.717925440850026,fw
4.449581746184199,following budget review meeting set ken lay greg whalley mark frevert please confirm attendance send list attendee respective meeting
9.824382015524264,east power monthly report
9.143544818511055,nu ee ena coordination
11.974662057399366,re fw research library
8.998870762689117,immigration update
7.883632238745167,ytd p l responsibility upstream bhlp deal
11.874548054552106,california update
8.554770731742204,fw ene v ge
10.824363895320404,phone number
10.162741578771792,trade count nov
8.572948659721535,vng asset deal
9.319168037037507,stand broker client see european desk supportive getting deal done leery continuing broker client roll remains chance pull back offering near future also ran presto said yet spoken issue product let know position go
6.862528053424635,invoice jpmorganenergy com
8.627244201021067,change company number
8.152814053263343,tech service
7.351025898030914,re retention select individual
7.42811741651772,enron mention
6.085775486233015,re
9.599346585837177,wholesale budget meeting
9.02203749503647,fw summary bloomberg powermatch european proposal
10.390011605016959,longview dash request
9.060041569919687,possible temporary move hpl three allen
11.645236612873402,re let book fountain valley mm week
13.17979416833482,re allegheny closing
11.656939117849566,re fw origination summary year date june th
12.108021142492486,re allegheny deal
9.300353698695554,presentation gave let know need information
12.402149926971354,california update
8.965150514559333,rto order grid south se trans spp entergy
14.744566050850388,risk memo cargill incorporated global advisor limited
12.021512218877284,re netco benefit comparison
6.771284290367004,origination track ena
10.55240450677147,prc committee meeting minute
9.087902590479649,feel offering clearing service eol would tricky cash issue enron given credit situation might become necessary order keep large counterparties site discussion nymex touched idea wanted get thought
5.16016597259843,re people
9.094553488298962,allocation capital
8.036500215297837,fw enron corp third quarter form q draft
1.482996908874057,best way manage day gas problem would find counterparties long last day prompt swap expiring take throughout day example counterparty want reduce settlement risk future broker help manage match swap counterparties offsetting future position get long future
8.415822021595252,fw westinghouse turbine
6.030939679700417,re logon
9.395930624196831,ferc reporting requirement california natural gas sale
9.454927554997125,financial model
9.186091273866921,enron sherriff european electricity market bloomberg
8.077109158908373,flight detail
10.791394277759867,re westinghouse
8.9216460976079,link dwr contract info
9.121493216729926,gmm oct
6.720793894339675,fw pga tour championship
8.648007361608943,re another interesting issue
9.559810650693988,fw terminated employee benefit
8.302753502871894,trade count
9.385715626421936,trade count
10.233917720732947,gtv weekly status update
9.924312692348572,competitive analysis update u terrorism attack
1.3797957483934737,please review send monday
9.001454260672864,jeff huff resume
9.751153640905985,enron online counterparties
15.534967869474642,re contract address list
10.434965634642644,bc hydro interview
10.971998674106755,request submitted access request brian redmond enron com
10.968242694900209,benefit terminated employee
7.980595186051158,fw power generation regional analysis supply demandin
9.23944104695537,jay webb want know plan move group would like input people go
7.03485867451095,fw as kicking anyone
10.296940937376327,deacero sa
9.473006160508024,re want add alvarez
8.101416446345535,trade spoke morning
9.701458447972898,competitive analysis update u terrorism attack
8.279352220628779,hpl close
8.631388529925655,pg e plan reorganization
8.782703993238314,fw revised transparency language discussion
10.978458682993782,re sale napoleonville land
10.259467264899095,fw updated list louise
7.631228523777272,e commerce enron mention
12.488862038212126,re content contract
10.366163929869886,sempra
8.832537110667932,update timing form
9.958872489481593,october trade count
7.157269147313904,enron mention
9.410575581504002,fw urgently need west power doc
8.256930329523058,preliminary cost saving ea
6.509780236578779,splash page text
10.772458147182583,interview greg shea
7.872922464681329,fw prepayment request equiva
7.44707716723537,enron mention
9.94442234860168,enron wholesale service investment watch report
19.186514904254484,re start integration planning
8.0626578419127,west power orig update
10.299889285285822,fw case forget
8.588960326994698,article cbs marketwatch com
12.200130114163276,re desc proposal
8.741203580358,ferc mtg netco
8.116005634811168,re eol source code
11.499742679758878,performance review follow
10.345198535910026,meritocracy management sub committee
10.416473882407567,customer contact activity meeting monday
12.579147107927458,table report
8.254395042676382,special asset portfolio scorecard april
9.041656844830815,re status offer
9.68800252115171,data requested
10.981754987768934,power trading system bi weekly update
11.60548073475693,gas fundamental start plan
16.924843238884566,re thought post turbine meeting
9.011712440781508,fw prc response required end day friday june
11.940434598761797,california update
9.233388544287736,re turbine strategy meeting discussion strategy
9.36585058929262,delegation authority
8.435352671436375,fw im dash
7.087621667914145,goldman sachs
18.711157546399463,re friday
15.156292243133247,re good news today
7.027216318339525,enron mention
10.491634758470427,prc process confidentiality
7.161280983590171,power curve forward power continues softening implication
7.625412448774704,wellhead desk
15.646313172286712,re web content
16.73755243827307,re fyi espeak
9.924019132414129,prc committee meeting agenda packet
10.347612646556273,child care center tour thanks
9.589569857883546,re draft press release duke acquires new albany peaker
7.7668680775419565,fw ercot lse
9.129075094817718,weak trading number
6.646805477578231,re
12.703562829265032,re interest rate
11.991727132573141,discussion
12.59656631338484,weekly deal report
7.192611340876528,fw edison mission
5.038010087627273,west power contact info
9.601133284114951,fuel cell overview
9.056251208242918,fw master plan
6.390048888264842,re
9.263989975597376,dear m kitchen
9.173239376431193,sox financing update
7.44707716723537,enron mention
10.214539983447223,re confusion around treasury workstation
6.366524687370967,replacing people left
5.866921866406867,re
10.157437004373627,re regrouping enw budget discussion
9.200206165083088,fw presentation
6.605502355733753,enrononline mention
9.461224260311019,gmm nov
8.231535007655859,re replacement cost value
9.703652977419791,mark
8.760554511935034,fw pjm
9.654125983712227,dash potential deal nstar
9.163178910079179,hotel london
10.020152576950483,fw t project
8.790032927888305,update
6.356610053018981,solarc
9.160464501299836,re phone number
9.332996913037803,re europe turbine
10.216424901851557,ok trouble letting go
11.959083700952887,weekly deal report
8.310759814135944,enron mention
9.55017452484166,netco interest rate risk
8.825391677714396,ena schedule reserve
7.431087966293717,re louise kitchen fortune
10.014948019326239,re ubsw due diligence portion
9.740098935600965,fw hotlist
10.315110435008789,re ibuyit weekly activity report
7.337953773928814,updated rto schedule
7.124798806780522,enron mention
7.8012225407892535,email retention policy
7.810943528067342,updated spreadsheet
6.381167222383378,re
9.231662236006226,revised resp
9.773209305186139,gtv weekly project status update
10.179010067392635,re enron online case
11.615150645082545,re site bank
8.561863985900288,re open file password protected
11.902775548551274,headcount report
17.41877252586083,re fw enrico bauli
8.534867969581365,promotion comp
8.68830726735119,contract update
16.098926698762252,re good news today
9.62864887256233,mitsubishi turbine
8.590249759137873,urgent pastoria update
8.550866331637357,new calpine twist
11.739716122927254,management committee listing
8.774276087755359,fw aa ea nov th
8.85579120389629,fw payment request
9.754554956327153,good medium article explaining california power market th e
8.132256265007513,sf gate text gov gray davis energy speech
6.58140342351267,expense
9.969042896765798,feedback trading track
8.295487592745424,enron plan oppose dynegy ferc power issue
6.869998694488575,invoice citigroupenergy com
8.823414652975263,fw origination summary year date june th
11.703676736613268,board presentation
6.746010867781017,top
9.424149744748298,fw application escalation contact
6.065555959285699,re
9.730735279525554,gtv ii weekly status update
9.376231064796109,ncph transaction aig latest document
8.873508323962028,ngx enron security place
9.711156128259677,formosa
7.049672713582936,fw fw c recommendation
10.050680977214064,enron ferc filing opposing icap
8.479898094479633,fw ena hotlist update
9.893563589456463,top counterparties total
5.757470157111316,re
8.250406862215014,fw pluto
9.71477223915725,ubs plan
9.12599588493297,earnings report
11.22204794913659,management hot list update
10.580679184436962,roseville dash
9.210973417839735,restart plan employee briefing document draft
12.539666272057357,california update noon pdt
9.59140869500323,ew otc discussion individual bu md vp relative
8.430513974623594,cinergy closed
6.806218228532833,update commitee meeting
8.753261555683652,fw duke transaction
3.6375861597263857,re tom byargeon
12.412612786731676,beaver creek agenda
9.091280872099247,fw epmi aep allegheny ring transaction confirms
8.541825048290296,re tex mex pastoria
8.098812163060975,fw commercialization back office competitor aquilla
10.529237875110663,re peer group mapping
6.999939681344474,re
9.03061094302777,commissioner wood look retroactive charge termination
5.951451754127187,enron mention
9.862508788005833,mm
9.466434124911196,re ee ena
8.958030752927849,fw please note
9.571923186946947,total da load
14.359134980242436,re bonus prc
9.022010957368321,revised phone conference status update
13.970206185277084,cash
9.518908112952094,fw bridgeline payable receivables
8.225960452669973,review one new press release draft need approval
11.28210719242075,follow
5.18349496755296,iso membership
8.13210380715709,enron mention
8.813540792044508,delta power
13.30097016321966,re allegheny closing
8.19386178471068,follow transport pv quantity
8.500563158673723,security purchase agreement aig doc
8.967021532162782,fw meeting info
10.849508884489579,project vitro review meeting
7.101393824914437,world energy congress
11.327898255291611,re urgent requires immediate action welcome ubs meeting
8.537667234172124,fortune conference
6.033301368946825,re enron online counterparties
8.097878442715055,team
9.554310105722438,re capacity center due diligence
9.95813339125076,anthrax scare dc
11.456693207000585,system development allocation
9.645835417569328,fw terminated employee benefit
8.470932078968705,brazil rationing plan step away market mechanism cera
10.179446836050865,re chile deal
7.930313255867491,re marcus withholding
8.11989640921162,sign bonus
10.95890988103148,agenda prc committee meeting may
10.68403736640214,re fw epc negotiation team
10.849352433501137,power trading system bi weekly update
19.90660214260559,re integration meeting
10.891271769472382,california assembly release `` modified mou `` edison
9.087218340808146,texas gas orig
7.291568174725028,ew mid year final prc mtg distribution list
8.63613318360512,bob hall direct report
6.370080826990678,margin xl
7.675114251642156,status master netting
8.89283828959835,fw new building
10.9256219431288,energy power risk management shockwaves oil market
10.87535203635049,fw aep hire gregory wolfe manage wholesale marketing effort
9.16918976288261,quick note
9.26754000011612,dwr option expires
12.091441878301083,e nymex enymex slowed access internet launch
10.319639316572252,interruptible gas form
9.709943196601648,re timeline restart issue
8.260063410048858,re ercs wrong developer ercs
8.265789483562362,dominion
6.270093880339482,re cresendo
8.766606894276435,marathon follow
7.713663920974875,bio enron com
5.904113568209073,beaver creek
6.9582674806609255,re
8.908364359915899,remote office lease payment
6.785239296483619,re delfeld
11.580339900775988,review template requested confidential
15.549889016078856,re culture committee
8.067905689434216,judge reject enron request halt legislative subpoena
8.299761346715949,re l c deal
11.400419155862041,re cap rock
8.576676861818294,fw agenda ubs warburg `` energy `` integration meeting thurs ja
10.538970894569294,e next equipment
9.816418629927718,re ee ena
7.548716766167779,list
10.83541484861536,management committee meeting
8.305531707932316,couple thing
7.096192091461127,enron mention
8.062387917554101,re weird message
7.073988767488842,tech service
6.833500834215316,fortune powerful woman business summit
7.920232868698187,office mark haedicke
8.391583038328093,fw cfo excellence award winner
6.981222749639477,eol
10.102582799029575,beaver creek agenda
8.206736311534495,fw employment offer authorization
8.388457867383643,el paso unveils wholesale trading desk
8.064555274308836,fw due diligence request
6.245896435514154,heather v erica
8.657192236860089,fw earnings roll
9.146053730421352,enron update
13.211328113117514,re umbrella transaction
9.32030241864493,fw hello
7.14416594795155,enron mention
11.425695154552136,hpl status
11.46258109370825,california update
10.27460674901053,ew status report completion mid year prc review
10.21532250621821,mitch robinson
16.098926698762252,re good news today
8.615301236937105,project seabreeze write
12.430929978565523,el paso
9.412064685350895,re turbine esa
13.672492523742818,re contract
11.820824888255602,mid year prc
10.187023355451782,re bridgeline cash ar
7.85442414244936,fundy web site
7.566577585185254,annual compliance meeting
7.7259496134864865,western update
6.7853152939386945,texaco havoline grand prix
8.850007517345254,citi
10.749397298901231,re genco roc
8.876186149387102,business card amex card new ubs warburg energy llc employee
9.78460404226576,advisory council meeting october
8.357928237601243,netco pa eta
9.739303558082748,severance ena lay
8.80305865704717,fw cash hayslett rod gunther dave selzer howard lindsey mark e beck sally stubblefield wade lindsey mark e perkins mary marlow keith saunders james harris kim myers thomas castleman kent sommers jeffrey e geaccone tracy davis rachel labaume wanda roper kerry nelson kimberley west terry garcia paul bowen todd delainey david w dietrich janet fallon jim horton stanley hughes james kitchen louise lavorato john mcconnell mike mcmahon jeffrey shankman jeffrey whalley greg myer karen valdez christina hinojosa esmeralda oxley david
8.781936041690603,fw th qtr comparison
8.722777085186161,fw road competitive electricity market mexico
9.619061282653083,fw draft press release enron provide data ngx
9.1442702148582,ny time article sunday
8.270320263516055,re dotted versus straight line
9.604004363455923,supervisor evaluation form
15.381408265120289,re gtv ii
9.059136551068924,online trading simulation feb th
7.7895435597524,re loa message fred lange
7.639983278788474,western issue
8.124797763230243,fw ee silicon valley power city santa clara
11.718734074435599,turbine position report
9.913172829548579,re ee risk management operation
8.339758981124415,re fw westinghouse turbine
8.088568413817425,fw dynegy v enron tale two company
14.985403999595071,re happened
11.337184349324271,re keep thinking see get back
9.144385600711642,southwest power financing
10.318470626257987,ngx wire
8.874778684924287,enrononline patent application deadline approaching
10.527699874557221,re gtv weekly status update
9.801755204743044,gtv project status weekly update
12.952243917446363,broker client
9.321116006490085,wip report
10.356479029449295,long lead regulatory agreement
6.6652569128190935,greg
9.84085601674918,thank memory
5.873413186284946,mike driscoll hot shot analyst
11.240566020868627,ena tt
9.365664267973754,re gtc change removal hpl language
9.341445043997338,fw canada capital charge plan
8.590537783649768,revision number
7.892056299027385,trade count
9.55828856726588,henwood ny
17.583541134561965,re abb
12.135279871338323,pastoria executive committee presentation
9.811407000370956,fw alamac aig stuff
5.889482575398867,lm
10.39936844990393,ya
8.528431003746226,bny project review
6.999244792640694,fw weather update
10.483754193927139,year date deal report
8.61093157205925,enron mention
8.913017984286077,west power list
8.421569450498783,ice counterparty list
10.109260690967055,hour emergency contact travel agency park
7.858019301262925,today compiling next year budget mike coleman wayne may run budget chris calger dave duran think support e w using le dollar last year budget may elect everything house event information reply necessary
7.892683025412457,enron mention
6.885743691089871,sierra
8.27461440017396,confusion around treasury workstation
7.24795906073553,registration fortune mpws oct
19.395598515066443,re drew
8.107649840987925,epc negotiation team
9.019800988413321,deal update
6.478960725834345,orig sched
8.569598751195786,jan
9.017590879733955,deferred compensation scheme uk national
12.14490013831396,re mexico city
9.279330523280445,fw initial meeting lahey group mr brian stanley eeos
8.758050346343818,fw margin dispute
9.267606713435361,re phone number
10.441961978580862,fw govt affair org chart
9.576510324374308,asset marketing plan
11.258993708121272,re additional control residual asset
8.488027375567611,fw imbalance r
7.688953466537844,fw hanover
8.181225835759204,fw netco conference call
9.148580916567223,draft decision would end direct access effective sept
6.631187554293265,splash page
10.65130531231324,la vega board presentation
10.729046755930893,article dynegydirect arrives uk enron mention
11.430049150328017,texas business plan
8.815743648704151,fw back office
8.633509536302896,enron canada third quarter origination report
12.452064212553044,board presentation
5.1046947770654905,beaver creek biking
8.908427000984046,pastoria update revised power asset development dash
8.849234380758242,charter review final version
16.832722690580244,re fw enrico bauli
9.588059031067752,read master netting status request
9.227262054172513,press clipping letter californian utility
1.4614495782214405,amy fitzpatrick sent list asked estimate bonus number eol employee destined netco like talk work
7.423035492228046,event
11.703676736613268,board presentation
7.133000483856096,tycholiz
10.062000185894037,nui corp
8.17694694642607,fw
10.481438584495251,re certified original birth certificate uk birth registry
7.904198400852787,message forwarded keyspan
12.467524514783781,ena emloyees kim theriot
12.012735314318272,vitro
9.36418381369824,formation enron management committee
7.7864589177585914,western update
9.144187953056033,agenda
10.264181342987255,re warning colin good
8.982048073315827,re netco employee
9.913767042822846,re gtcs form agreement
13.473551505212997,re gmm oct
9.802558586063109,enron net work budget process
8.340577403054755,quick update
16.714375108502264,re management conference business unit panel
8.267104817369898,fw end quarter fund flow target
15.156292243133247,re good news today
7.725685343398347,enron mention
9.313144345861849,request holding
9.332582738130737,fw marathon presentation
10.906041318111166,article business get brisker online enron mention
10.600168844966687,email address
6.33233192878791,re silence
4.259711378675019,beaver creek accommodation
6.393413871724299,delisting
11.921758244219413,re know annoying
9.008289847144557,abb eol
9.847484028691406,updated nepco data
9.28321384624202,enron mention
9.891482792527501,new albany
9.648653609414431,commerical prc meeting date
10.57954293885081,re brazil commercial update version delete previous
8.877121259069906,cost capital presentation
5.629096012319519,enside
16.58922315787903,re information
11.437025125615211,ferc order california price mitigation
6.3208244194325305,fimat soc gen
10.156950529280005,technical commercial support performance review meeting date
15.964485246342237,sec disclosure document
10.324321009017043,year date deal
11.645236612873402,re let book fountain valley mm week
6.808019448661607,project vitro review meeting
10.510370160506376,terminated employee benefit
9.589273114399898,re inland resource
8.519507183917948,fw powerpoint slide
15.128127090407709,re culture committee next step
7.636806668623768,re immediate release
10.157437004373627,re regrouping enw budget discussion
13.274166422238052,re mark
8.879360528979891,fw contract
14.485745991548141,california
6.139712414715905,re dwr
8.58352659438469,updated forward curve comparison slide
11.498589559573004,personnel
9.327009405782697,position spreadsheet update
9.050671704864104,fw
8.902430225416015,fw question
10.84704269260814,meeting follow
7.78847127513516,enron mention
8.784194981167293,gas broking
7.628901023518327,ubs w energy mockups
8.788756083586348,article enron joe gold organic growth planned assimilate
9.232790050612413,energy trading business enron mention
5.503069533089932,re far
5.702724651222604,bc accommodation
9.307475551666842,updated q enron employee
11.72717642568919,request submitted access request miller enron com
9.322161047028697,fw dealbench tobias munk
9.460351328120263,re inland resource
11.759240007404236,re release
6.563452774156102,re
5.417521563940136,external counterparty external user logins
9.194141016010867,employment agreement request david parquet
8.730714337502306,lla extension rahil jafry
9.901366309034643,greater houston partnership article
7.222741767649645,re expected
8.271238241928494,team rahal
8.918785383289448,la vega cogeneration ii l l c tolling agreement
20.7916156789084,re zisman
9.533975608251279,re aes mm
8.4504397447046,conflict aep cp l tex mex presidential permit
8.345049851223589,fw capital book
9.860813883771618,fw meritocracy management sub committee
7.547897466531469,fw redline
6.750444026945208,lal echtenhoff
14.534666730542334,re turbine
9.678154708812112,fw hot list
9.78460404226576,advisory council meeting october
9.594709096590144,re terminated employee
8.841109713077149,special asset book value
8.583476386298564,please plan attend
10.89267617650351,management george
6.997019344828671,fortune woman summit october
7.972626846503194,fw press release
16.967632148940943,re thought post turbine meeting
8.48407885775244,fw q comparison
5.912831389669613,eeos
9.853205299415126,re enron online case
7.725685343398347,enron mention
7.3090365900986,western issue update
8.501087066666555,fw
16.667712228166724,re marketing mw apel
8.503993915690215,monterrey closing
9.410375481289524,fw meeting john
8.109442627249992,triple lutz
10.448613628591701,enrononline case study
4.653460083707766,santa clara
8.70899456497659,fw expense
8.310759814135944,enron mention
10.892903008996807,article burying corp enron mention
8.797434112624515,re chris letter
10.918274320696092,asset list
9.739640816123455,merlin summary memo distribution meeting tomorrow
7.542932884855515,enron mention
9.227269187817882,enrononline phase iii design
14.4690932082163,re contract
5.449879858161641,re dwr
6.912197822007917,eol
10.102724486712447,hpl
8.998167045847152,fw employee meeting
9.409476911905628,fw east power team change
9.615246362095169,re mba question louise
10.561725980721016,portland lease
9.405168268106522,fw board resolution chip salsa tex mex
12.841035076207227,re research library
10.645506792179335,re philip hawkins pwc
10.49331047572517,term muni deal prepays
5.40689467074719,leaver
7.468261284204772,re commoditylogic launch checklist
6.075930807746646,re
14.669242585018656,re contract approval
8.87466301950222,gtv project status update
9.653483855463671,enron canada non commercial staff
9.1442702148582,ny time article sunday
15.410765245908934,re america q presentation
9.246186054222244,macro question
8.412305573093601,fw office space nyc per request
8.019956915852713,stock steve mcauliffe bob
8.799785059222478,master netting status
16.20508219628556,re bod agenda deadline today
9.760149752936748,description ubs deal
8.29413855416093,ok
16.667712228166724,re marketing mw apel
5.386811776539029,hebert leaving commission
4.911253045118341,revised schedule
10.028968270492085,ew watch list
6.238085586337207,re people
12.786460454689708,re hart scott approval
7.392594074859354,hill stimulus bill update
9.600331443098936,deal issue
10.311805533712866,book
17.698366613345353,re start integration planning
9.405006297592724,re coal deal
11.518244107484973,carlos alatorre update
9.972166960925327,direct access suspension cpuc press conference
7.295698531021454,re legislative report
7.226864111050847,enron mention
13.761733848966102,re new albany purchase sale agreement
11.959083700952887,weekly deal report
14.033856783417454,re contract
8.788724854426366,model file apps
7.3417196593053236,fw
8.922381733041346,please read important information participant enron
10.988574864323267,re ecc new grad
12.106788820581281,california update
8.31359239817648,fw ab pres
10.10385827266008,east year date deal
8.386696396071148,fw resume
9.536175454756542,temporary space new building
8.336603591421952,cpuc hold vote da legislation play update
9.94442234860168,enron wholesale service investment watch report
8.297129893403381,draft organizational announcement japan
9.828937882249804,prc committee meeting peer group
10.999166126298842,re sabbatical
11.713290308462772,re bengalla biz
8.49145074540782,security purchase agreement ena highstar
7.952850414160261,enron mention
7.908414142793973,umbrella final document
12.456340956210608,article nymex plan next move
8.907837386533323,eix eme bond sale
9.045643839600427,q comparison
9.98743792589124,re confidential prc result
6.473200265997926,update netco hr contingency progress report
11.54345320193558,board presentation
9.938642130412697,new press release draft need approval
8.437217893344679,amended hr restart doc
16.21933352620214,re start integration planning
7.366406248643461,fw master netting agreement
7.412118744634108,power plant supply demand outlook based ge turbine order bac
4.213199301846833,pianting
9.929204572342439,draft press release city roseville consider contract
8.49982212872072,re approval monterrey expenditure
9.445866840559326,power collateral support annex
8.781225622786542,gas trading vision inception document
8.820404742783149,transatlantic meeting
10.621602811884472,ibuyit activity week october th co
9.171214041894784,gtv file update zhiyong wei
6.300575263284319,reference
8.005188800297134,re management committee offsite
5.4044088808722055,dwr
8.681017526399806,fw sep ytd origination
8.382394066201742,keyspan
9.091604602994053,edison mission marketing trading inc
6.6343902985833445,revised fortune article enron mention
8.56415744247132,re rawhide urgent
13.752334884664416,re fw dealbench
9.397132833163587,fw revised deacero doc
7.850350918358141,fw beaver creek travel
8.255765288657097,fw new deal week oct
1.5151133061239903,thestreet com insider selling enron
11.255662233982866,re key hr issue going forward
10.674231890723757,lavorato family
9.559992904103398,board presentation revised
9.038944258166989,re request louise
9.147460970485882,article b b big shakeout
8.679106052025158,agenda ubs warburg `` energy `` integration meeting tues feb
8.249801256636935,re origination schedule
4.498474911474466,final list
8.162106132366668,brooklyn navy yard permitting issue
9.136014597103971,enron america comm director
9.467122501215263,re follow hiring issue last week
8.054775188310124,re pluto meg update
8.558733504473077,fw transmission line project abb agreement
16.63139083521082,re fw enrico bauli
7.667131923559137,fw cgt pop
8.337043493526235,fw meeting jeff skilling
8.640278919679716,fw
9.242359841757454,people energy ubs
1.8393263170068037,draft letter aep return pg e lc draw
8.089074013547853,latest marked draft cla master agreement
6.696773162915303,enron mention
16.867640871327257,canada vp pre prc
9.336014984878677,re update commitee meeting
8.385892208936633,national bank canada nbc
8.005808031921541,igcc comparison
11.580649281196115,new albany duke
10.547499902386955,re qf project summary
8.828550104036289,enron mention
9.040820040251978,hotlist update bhlp upstream product
8.256397816021483,fw enron corp third quarter form q draft
8.540987010523265,fw potential transfer david hernandez
6.433965614737457,eletrobolt q
10.050783071849082,carlos alatorre assignment letter
12.399680794945892,thought technology
7.350441611411346,dynegy letter san diego gas electric
10.564815192920351,year date report
8.177577185799338,re tech service
8.69783614005875,fw capital book
8.730360868429997,enron mention
7.90216404306409,fw syncrude
10.318041862094264,year date deal
5.887849372743557,alonso fischer
10.05334710534133,re p l
8.345677281733783,fw trader presentation afternoon thursday feb
8.984342496708088,fw rto week summary day one panel
9.048288432883671,cinergy
9.449754736872647,re ecp interest rate swap
8.738210200893526,tamsa proposal
10.475460937448695,hpl june close
23.16853405054521,re broker client
10.206194793128834,bod agenda deadline today
8.595768076509781,re final draft power gtc really eei online trading
5.791501195956821,re proformas
10.767014129517298,org chart
7.725685343398347,enron mention
8.419186263934838,re new appointment announced
8.487846288887539,fw frihart
7.823264074934637,fw raptor position report
8.296808872191981,re netco employee
10.401184472717038,article enron vow stay baltic online row
9.980116881421381,re headcount change
8.80065753771833,q comparison
8.510487254098571,cal update direct access
8.521377221096413,epower europe power derivative enron mention
18.73915784816171,re cola
9.976343941349691,consolidated plan schedule
12.928453977108413,california update
9.330661885935491,announcement
9.377586734081904,fw sundance b bid duke
9.47622615454278,fw thought px credit claim edison
13.237380705014235,re canadian legal entity
9.723751214480155,special asset may report
9.602178451510767,ny office
6.9816095654512464,fw thursday jan rd conference call
8.654604038426966,simulation email
17.90122606780534,re onondaga
8.850192719676153,re please give sean long ring
8.399321668499946,going pay
5.630107169954061,fw invitacion la conferencia de enron de mexico sept
6.020272840329004,tec
16.40776715683029,re ena
10.207698630333955,important video announcement
9.568427177703402,new york etc
15.49835687057864,re contract address list
14.015930229224221,re new albany purchase sale agreement
8.640826321424457,ea event master schedule
7.847885085851462,offsite
8.511457625958826,fw internal rotation
9.355407278201323,orion power
7.99794794516692,executive summary ca statewide survey
8.70269489838041,fw highlight morning ene dyn analyst conference call
12.412030605639002,re fw willis phillips
8.912737014157347,fw request collateral
6.3643149505402,re
8.466254178121417,cpuc vote suspend direct access september
8.544563924954979,competitive analysis update u terrorism attack
8.272931278538744,ene quick read strong lq driven merchant energy raise
3.932808402551473,trade count volume october
9.098102025478644,fw ena workforce
8.229746680293388,fw meritocracy project assistance
12.324616099348622,louise
15.873966974187592,california
8.73086497831548,attached please find proposed electronic trading agreement password application netco included clean copy document well red lined copy marked version sent mark taylor dave carl
9.622494552024097,firm gas gtcs
11.708023011925752,re aep interest payment v coastline lawsuite cost
8.094086005770393,enron mention
6.718635408103962,bookcase
9.74573876700115,competitive analysis update u terrorism attack
9.604262744189274,fw md prc committee
10.646277373265196,re master firm agreement
